bird_id,date,season,walk,start_time,end_time,lat,lon,order,family,species,trophic_guild,behavior,broad_behavior,mesohabitat,photo_id,time,distance,transect,transect_start_lat,transect_start_lon,transect_end_lat,transect_end_lon,notes
650,5/7/2019,flower,19,10:20,12:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,10:36,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
651,5/7/2019,flower,19,10:20,12:20,,,Apodiformes,Trochilidae,Costa's Hummingbird,nectarivore,Singing,Vocalization,no visual,no photo,10:46,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
652,5/7/2019,flower,19,10:20,12:20,34.78035,-115.66224,Passeriformes,Ptiliogonatidae,Phainopepla,,Sitting on Plant,Inactive,cactus canopy,no photo,10:46,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
653,5/7/2019,flower,19,10:20,12:20,,,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,no visual,no photo,10:50,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
654,5/7/2019,flower,19,10:20,12:20,34.78054,-115.66223,Passeriformes,Troglodytidae,Cactus Wren,,Singing,Vocalization,cactus canopy,335.354,10:54,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
655,5/7/2019,flower,19,10:20,12:20,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,10:55,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
656,5/7/2019,flower,19,10:20,12:20,,,Passeriformes,Troglodytidae,Cactus Wren,,Singing,Vocalization,no visual,no photo,11:00,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
657,5/7/2019,flower,19,10:20,12:20,,,Passeriformes,Troglodytidae,Rock Wren,,Singing,Vocalization,rock,no photo,11:01,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
658,5/7/2019,flower,19,10:20,12:20,,,Passeriformes,Troglodytidae,Rock Wren,,Singing,Vocalization,rock,no photo,11:01,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
659,5/7/2019,flower,19,10:20,12:20,,,Passeriformes,Mimidae,Northern Mockingbird,,Flying,Active movement,air,no photo,11:01,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
660,5/7/2019,flower,19,10:20,12:20,34.78109,-115.6627,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,cactus canopy,355.356,11:02,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
661,5/7/2019,flower,19,10:20,12:20,34.78109,-115.6627,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,cactus canopy,355.356,11:02,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
662,5/7/2019,flower,19,10:20,12:20,34.78109,-115.6627,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,cactus canopy,355.356,11:02,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
663,5/7/2019,flower,19,10:20,12:20,34.78162,-115.66263,Passeriformes,Troglodytidae,Rock Wren,,Walking,Active movement,grass,no photo,11:16,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
664,5/7/2019,flower,19,10:20,12:20,,,Passeriformes,Troglodytidae,Cactus Wren,,Singing,Vocalization,no visual,no photo,11:19,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
665,5/7/2019,flower,19,10:20,12:20,,,Passeriformes,Fringillidae,House Finch,,Singing,Vocalization,no visual,no photo,11:24,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
666,5/7/2019,flower,19,10:20,12:20,,,Columbiformes,Columbidae,Mourning Dove,,Singing,Vocalization,no visual,no photo,11:25,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
667,5/7/2019,flower,19,10:20,12:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,11:26,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
668,5/7/2019,flower,19,10:20,12:20,,,Passeriformes,Mimidae,Northern Mockingbird,,Singing,Vocalization,no visual,no photo,11:33,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
667.5,5/7/2019,flower,19,10:20,12:20,,,Apodiformes,Trochilidae,Costa's Hummingbird,nectarivore,Singing,Vocalization,no visual,no photo,11:35,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
668.5,5/7/2019,flower,19,10:20,12:20,,,Passeriformes,Corvidae,Common Raven,,Calling,Vocalization,no visual,no photo,12:00,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
669,5/7/2019,flower,19,10:20,12:20,34.78279,-115.66274,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,cactus canopy,no photo,12:01,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
670,5/7/2019,flower,19,10:20,12:20,34.78267,-115.66254,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,air,no photo,12:02,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
671,5/7/2019,flower,19,10:20,12:20,,,Passeriformes,Tyrannidae,Ash.throated Flycatcher,insectivore,Singing,Vocalization,no visual,no photo,12:10,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
672,5/7/2019,flower,19,10:20,12:20,34.78288,-115.66261,Passeriformes,Parulidae,Wilson's Warbler,,Flying on Plant,Active movement,shrub,no photo,12:19,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
673,5/7/2019,flower,20,12:20,14:20,,,Passeriformes,Fringillidae,House Finch,,Singing,Vocalization,no visual,no photo,12:22,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
674,5/7/2019,flower,20,12:20,14:20,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,12:22,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
675,5/7/2019,flower,20,12:20,14:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,12:24,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
676,5/7/2019,flower,20,12:20,14:20,34.78285,-115.66302,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,shrub,357.36,12:26,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
677,5/7/2019,flower,20,12:20,14:20,34.78285,-115.66302,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,shrub,357.36,12:26,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
678,5/7/2019,flower,20,12:20,14:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,12:37,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
679,5/7/2019,flower,20,12:20,14:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,shrub,no photo,12:39,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
680,5/7/2019,flower,20,12:20,14:20,,,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,no visual,no photo,12:50,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
681,5/7/2019,flower,20,12:20,14:20,,,Passeriformes,Polioptilidae,Black.tailed Gnatcatcher,,Singing,Vocalization,no visual,no photo,12:50,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
682,5/7/2019,flower,20,12:20,14:20,34.78236,-115.66376,Apodiformes,Apodidae,White.throated Swift,,Calling,Vocalization,air,no photo,12:52,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
683,5/7/2019,flower,20,12:20,14:20,34.78236,-115.66376,Apodiformes,Apodidae,White.throated Swift,,Calling,Vocalization,air,no photo,12:52,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
684,5/7/2019,flower,20,12:20,14:20,34.78236,-115.66376,Apodiformes,Apodidae,White.throated Swift,,Calling,Vocalization,air,no photo,12:52,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
685,5/7/2019,flower,20,12:20,14:20,34.78236,-115.66376,Apodiformes,Apodidae,White.throated Swift,,Calling,Vocalization,air,no photo,12:52,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
686,5/7/2019,flower,20,12:20,14:20,34.78236,-115.66376,Apodiformes,Apodidae,White.throated Swift,,Calling,Vocalization,air,no photo,12:52,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
687,5/7/2019,flower,20,12:20,14:20,34.78236,-115.66376,Apodiformes,Apodidae,White.throated Swift,,Calling,Vocalization,air,no photo,12:52,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
688,5/7/2019,flower,20,12:20,14:20,34.78236,-115.66376,Apodiformes,Apodidae,White.throated Swift,,Calling,Vocalization,air,no photo,12:52,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
689,5/7/2019,flower,20,12:20,14:20,34.78236,-115.66376,Apodiformes,Apodidae,White.throated Swift,,Calling,Vocalization,air,no photo,12:52,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
690,5/7/2019,flower,20,12:20,14:20,34.78236,-115.66376,Apodiformes,Apodidae,White.throated Swift,,Calling,Vocalization,air,no photo,12:52,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
691,5/7/2019,flower,20,12:20,14:20,34.78236,-115.66376,Apodiformes,Apodidae,White.throated Swift,,Copulating,Terriotial or mating behavior,air,no photo,12:52,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
692,5/7/2019,flower,20,12:20,14:20,34.78236,-115.66376,Apodiformes,Apodidae,White.throated Swift,,Copulating,Terriotial or mating behavior,air,no photo,12:52,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
693,5/7/2019,flower,20,12:20,14:20,34.78247,-115.66373,Passeriformes,Passerellidae,Black.throated Sparrow,,Sitting on Plant,Inactive,cactus canopy,no photo,12:56,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
694,5/7/2019,flower,20,12:20,14:20,34.78247,-115.66373,Passeriformes,Passerellidae,Black.throated Sparrow,,Sitting on Plant,Inactive,cactus canopy,no photo,12:56,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
695,5/7/2019,flower,20,12:20,14:20,,,Passeriformes,Corvidae,Common Raven,,Calling,Vocalization,no visual,no photo,12:57,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
696,5/7/2019,flower,20,12:20,14:20,,,Apodiformes,Trochilidae,Costa's Hummingbird,nectarivore,Singing,Vocalization,no visual,no photo,12:59,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
697,5/7/2019,flower,20,12:20,14:20,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,13:01,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
698,5/7/2019,flower,20,12:20,14:20,34.78181,-115.66359,Galliformes,Odontiphoridae,Gambel's Quail,,Walking,Active movement,gravel,no photo,13:02,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
699,5/7/2019,flower,20,12:20,14:20,,,Passeriformes,Troglodytidae,Cactus Wren,,Singing,Vocalization,no visual,no photo,13:09,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
700,5/7/2019,flower,20,12:20,14:20,34.78159,-115.66354,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Flying,Active movement,shrub,no photo,13:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
701,5/7/2019,flower,20,12:20,14:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,13:21,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
702,5/7/2019,flower,20,12:20,14:20,34.78125,-115.66379,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,shrub,no photo,13:25,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
703,5/7/2019,flower,20,12:20,14:20,34.78125,-115.66379,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,shrub,no photo,13:25,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
704,5/7/2019,flower,20,12:20,14:20,34.78125,-115.66379,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,shrub,no photo,13:25,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
705,5/7/2019,flower,20,12:20,14:20,34.78125,-115.66379,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,shrub,no photo,13:25,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
706,5/7/2019,flower,20,12:20,14:20,34.78125,-115.66379,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,shrub,no photo,13:25,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
707,5/7/2019,flower,20,12:20,14:20,34.78138,-115.6636,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,shrub,no photo,13:29,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
708,5/7/2019,flower,20,12:20,14:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,13:39,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
709,5/7/2019,flower,20,12:20,14:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,13:39,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
710,5/7/2019,flower,20,12:20,14:20,34.77924,-115.66386,Passeriformes,Tyrannidae,Ash.throated Flycatcher,insectivore,Flying,Active movement,air,no photo,13:54,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
711,5/7/2019,flower,20,12:20,14:20,34.77913,-115.66386,Passeriformes,Tyrannidae,Ash.throated Flycatcher,insectivore,Sitting on Plant,Inactive,shrub,361.363,13:54,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
712,5/7/2019,flower,20,12:20,14:20,,,Galliformes,Odontiphoridae,Gambel's Quail,,Singing,Vocalization,no visual,no photo,13:59,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
713,5/7/2019,flower,20,12:20,14:20,34.77889,-115.66435,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,shrub,no photo,13:59,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
714,5/7/2019,flower,20,12:20,14:20,34.77889,-115.66435,Passeriformes,Passerellidae,Black.throated Sparrow,,Flying,Active movement,shrub,no photo,13:59,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
715,5/7/2019,flower,20,12:20,14:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,14:05,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
716,5/7/2019,flower,20,12:20,14:20,34.78259,-115.66274,Passeriformes,Ptiliogonatidae,Phainopepla,,Flying,Active movement,air,no photo,14:17,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
717,5/8/2019,flower,21,9:55,11:55,,,Passeriformes,Ptiliogonatidae,Phainopepla,,Calling,Vocalization,no visual,no photo,9:55,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
718,5/8/2019,flower,21,9:55,11:55,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,9:56,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
719,5/8/2019,flower,21,9:55,11:55,34.78263,-115.66255,Passeriformes,Polioptilidae,Black.tailed Gnatcatcher,,Singing,Vocalization,shrub,no photo,10:00,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
720,5/8/2019,flower,21,9:55,11:55,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,10:03,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
721,5/8/2019,flower,21,9:55,11:55,34.78281,-115.66261,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,cactus canopy,no photo,10:09,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
722,5/8/2019,flower,21,9:55,11:55,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,10:11,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
723,5/8/2019,flower,21,9:55,11:55,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,10:11,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
724,5/8/2019,flower,21,9:55,11:55,34.78231,-115.6624,Apodiformes,Trochilidae,Anna's Hummingbird,nectarivore,Sitting on Plant,Inactive,shrub,43474,10:19,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
725,5/8/2019,flower,21,9:55,11:55,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,10:23,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
726,5/8/2019,flower,21,9:55,11:55,34.78172,-115.66265,Passeriformes,Troglodytidae,Rock Wren,,Calling,Vocalization,rock,Oct-63,10:23,1,1,34.78299,-115.66235,34.77833,.115.66293,fledglings
727,5/8/2019,flower,21,9:55,11:55,34.78172,-115.66265,Passeriformes,Troglodytidae,Rock Wren,,Calling,Vocalization,rock,Oct-63,10:23,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
728,5/8/2019,flower,21,9:55,11:55,34.78172,-115.66265,Passeriformes,Troglodytidae,Rock Wren,,Calling,Vocalization,rock,Oct-63,10:23,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
729,5/8/2019,flower,21,9:55,11:55,34.78172,-115.66265,Passeriformes,Troglodytidae,Rock Wren,,Calling,Vocalization,rock,Oct-63,10:23,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
730,5/8/2019,flower,21,9:55,11:55,34.78172,-115.66265,Passeriformes,Troglodytidae,Rock Wren,,Distraction Display,Terriotial or mating behavior,rock,21.63,10:23,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
731,5/8/2019,flower,21,9:55,11:55,34.78167,-115.66257,Passeriformes,Tyrannidae,Ash.throated Flycatcher,insectivore,Singing,Vocalization,air,no photo,10:45,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
732,5/8/2019,flower,21,9:55,11:55,,,Apodiformes,Trochilidae,Costa's Hummingbird,nectarivore,Singing,Vocalization,no visual,no photo,10:45,2,1,34.78299,-115.66235,34.77833,.115.66293,display
733,5/8/2019,flower,21,9:55,11:55,34.78117,-115.66262,Passeriformes,Mimidae,Northern Mockingbird,,Sitting on Plant,Inactive,cactus canopy,64.67,10:51,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
734,5/8/2019,flower,21,9:55,11:55,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,10:50,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
735,5/8/2019,flower,21,9:55,11:55,34.78127,-115.66266,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,air,no photo,10:57,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
736,5/8/2019,flower,21,9:55,11:55,34.78118,-115.66254,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,cactus canopy,68.86,11:01,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
737,5/8/2019,flower,21,9:55,11:55,34.78122,-115.66255,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,cactus canopy,no photo,11:01,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
738,5/8/2019,flower,21,9:55,11:55,34.78129,-115.6627,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Foraging,Foraging,shrub,92.95,11:09,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
739,5/8/2019,flower,21,9:55,11:55,34.78129,-115.6627,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Foraging,Foraging,shrub,92.95,11:09,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
740,5/8/2019,flower,21,9:55,11:55,34.78129,-115.6627,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Foraging,Foraging,shrub,92.95,11:09,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
741,5/8/2019,flower,21,9:55,11:55,34.78129,-115.6627,Passeriformes,Parulidae,MacGillivray's Warbler,,Foraging,Foraging,shrub,87.124,11:09,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
742,5/8/2019,flower,21,9:55,11:55,34.78016,-115.66306,Passeriformes,Mimidae,Northern Mockingbird,,Foraging,Foraging,grass,no photo,11:31,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
743,5/8/2019,flower,21,9:55,11:55,34.78002,-115.66926,Apodiformes,Trochilidae,Costa's Hummingbird,nectarivore,Foraging,Foraging,air,no photo,11:36,1,1,34.78299,-115.66235,34.77833,.115.66293,flag foraging
744,5/8/2019,flower,21,9:55,11:55,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,11:37,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
745,5/8/2019,flower,21,9:55,11:55,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,11:37,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
746,5/8/2019,flower,21,9:55,11:55,34.7792,-115.6631,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,air,no photo,11:44,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
747,5/8/2019,flower,21,9:55,11:55,34.7792,-115.6631,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,air,no photo,11:44,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
748,5/8/2019,flower,22,11:55,1:55,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,11:56,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
749,5/8/2019,flower,22,11:55,1:55,34.77831,-115.66405,Passeriformes,Icteridae,Hooded Oriole,,Flying,Active movement,air,no photo,12:03,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
750,5/8/2019,flower,22,11:55,1:55,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,12:05,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
751,5/8/2019,flower,22,11:55,1:55,34.77924,-115.66422,Apodiformes,Trochilidae,Hummingbird,nectarivore,Flying,Active movement,shrub,no photo,12:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
752,5/8/2019,flower,22,11:55,1:55,34.77941,-115.66437,Passeriformes,Cardinalidae,Black.headed Grosbeak,,Singing,Vocalization,shrub,no photo,12:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
753,5/8/2019,flower,22,11:55,1:55,34.77994,-115.66423,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,shrub,125.126,12:16,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
754,5/8/2019,flower,22,11:55,1:55,34.77994,-115.66423,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,shrub,125.126,12:16,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
755,5/8/2019,flower,22,11:55,1:55,34.77971,-115.6637,Passeriformes,Remezidae,Verdin,,Preening,Cleaning,shrub,127,12:18,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
756,5/8/2019,flower,22,11:55,1:55,34.77975,-115.66363,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Flying Between Plants,Active movement,shrub,no photo,12:18,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
757,5/8/2019,flower,22,11:55,1:55,34.77975,-115.66363,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Flying Between Plants,Active movement,shrub,no photo,12:18,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
758,5/8/2019,flower,22,11:55,1:55,34.77975,-115.66363,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Flying Between Plants,Active movement,shrub,no photo,12:18,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
759,5/8/2019,flower,22,11:55,1:55,34.77975,-115.66363,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Flying Between Plants,Active movement,shrub,no photo,12:18,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
760,5/8/2019,flower,22,11:55,1:55,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,12:18,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
761,5/8/2019,flower,22,11:55,1:55,34.78041,-115.66382,Apodiformes,Trochilidae,Anna's Hummingbird,nectarivore,Foraging,Foraging,shrub,128.129,12:29,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
762,5/8/2019,flower,22,11:55,1:55,34.78064,-115.66328,Passeriformes,Mimidae,Northern Mockingbird,,Singing,Vocalization,cactus canopy,130.14,12:30,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
763,5/8/2019,flower,22,11:55,1:55,34.7812,-115.66362,Passeriformes,Passerellidae,Black.throated Sparrow,,Preening,Cleaning,shrub,141.144,12:40,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
764,5/8/2019,flower,22,11:55,1:55,34.7812,-115.66362,Passeriformes,Passerellidae,Black.throated Sparrow,,Flying on Plant,Active movement,shrub,no photo,12:40,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
765,5/8/2019,flower,22,11:55,1:55,34.7812,-115.66362,Passeriformes,Passerellidae,Black.throated Sparrow,,Flying on Plant,Active movement,shrub,no photo,12:40,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
766,5/8/2019,flower,22,11:55,1:55,34.78118,-115.66377,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,cactus canopy,no photo,12:40,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
767,5/8/2019,flower,22,11:55,1:55,34.78116,-115.66351,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Calling,Vocalization,shrub,145.147,12:41,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
768,5/8/2019,flower,22,11:55,1:55,34.78116,-115.66351,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Calling,Vocalization,shrub,145.147,12:41,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
769,5/8/2019,flower,22,11:55,1:55,34.78196,-115.66355,Apodiformes,Trochilidae,Costa's Hummingbird,nectarivore,Flying,Active movement,air,150.159,13:05,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
770,5/8/2019,flower,22,11:55,1:55,34.78263,-115.66312,Galliformes,Odontiphoridae,Gambel's Quail,,Walking,Active movement,wash,no photo,13:27,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
771,5/8/2019,flower,22,11:55,1:55,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,13:42,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
772,5/8/2019,flower,22,11:55,1:55,34.78197,-115.66369,Piciformes,Picidae,Nuttall's/Ladderback Woodpecker Hybrid,,Calling,Vocalization,shrub,167.183,13:53,2,2,34.78303,-115.66309,34.77863,-115.66402,pik call
773,5/8/2019,flower,22,11:55,1:55,34.78234,-115.66367,Passeriformes,Troglodytidae,Rock Wren,,Foraging,Foraging,gravel,184.198,13:54,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
774,5/9/2019,flower,23,12:00,14:00,,,Passeriformes,Ptiliogonatidae,Phainopepla,,Singing,Vocalization,no visual,no photo,12:10,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
